store_nbr,family,actual_sales,predicted_sales,mae
10,CELEBRATION,180.0,214.38753924938456,2.864391680342245
25,LINGERIE,187.0,175.6386792897406,2.8575865220924945
27,AUTOMOTIVE,338.0,331.1802851115544,2.85499220175934
51,LADIESWEAR,169.0,180.31679973448902,2.8358012218730586
2,BEAUTY,328.0,349.2565577154511,2.8327220162804436
30,CELEBRATION,219.0,204.04948835556132,2.820976649531292
25,SEAFOOD,197.0,190.7553933053497,2.7944165438306197
7,PET SUPPLIES,360.0,378.96007939784573,2.787975640508026
4,MAGAZINES,341.0,320.26802903012145,2.7778500583325725
9,LAWN AND GARDEN,271.0,299.65516117694256,2.7701246871122827
18,PLAYERS AND ELECTRONICS,349.0,337.29374740532745,2.7594622290885855
52,HOME APPLIANCES,15.0,139.4952137095044,2.757368228554242
43,AUTOMOTIVE,280.0,248.36423293118705,2.7529356296742877
39,PET SUPPLIES,372.0,375.72863954495784,2.731845706728673
54,SEAFOOD,135.0,184.33919318542078,2.719070553648083
52,BEAUTY,393.0,432.02919293822373,2.7126552882467703
30,SEAFOOD,268.0,288.70622921771167,2.708088220028688
29,LINGERIE,298.0,304.38289676548686,2.703222303954885
5,MAGAZINES,336.0,316.69808365581014,2.6988401885685893
5,AUTOMOTIVE,291.0,290.8720289124004,2.692880992969992
5,BEAUTY,292.0,298.0276619373453,2.686317209332657
8,HARDWARE,204.0,199.8182959015596,2.672688621441897
21,LADIESWEAR,199.0,214.43727077241502,2.671989197010862
9,PLAYERS AND ELECTRONICS,383.0,395.1308577246448,2.670661424121931
25,PET SUPPLIES,262.0,245.5426071678635,2.6673802362281345
28,LINGERIE,266.0,277.50153922734654,2.657028592543447
14,AUTOMOTIVE,200.0,212.21724721313697,2.656862510515032
34,PET SUPPLIES,206.0,222.14635450296842,2.655216429190684
19,SEAFOOD,213.0,207.40921913397062,2.651294689927941
53,PLAYERS AND ELECTRONICS,342.0,357.2187432757458,2.6512817649676075
37,AUTOMOTIVE,183.0,202.26644916275637,2.623770343525427
19,PLAYERS AND ELECTRONICS,285.0,276.660992718598,2.620039848002135
29,PLAYERS AND ELECTRONICS,222.0,227.49563387222636,2.610285341797708
32,CELEBRATION,176.0,177.5377260994353,2.607755642342571
4,HARDWARE,77.0,141.97711721544678,2.5870878933662294
4,BEAUTY,235.0,266.46811822786185,2.5755141007597215
53,SEAFOOD,186.0,220.78416793772666,2.5646636803247986
30,PLAYERS AND ELECTRONICS,230.0,236.48435154800947,2.557148849819234
41,PLAYERS AND ELECTRONICS,440.0,440.2661951694108,2.5546473071305065
53,PET SUPPLIES,251.0,264.4739126132263,2.553872831149593
31,SEAFOOD,291.0,301.49533520490314,2.5458346640705134
43,MAGAZINES,148.0,149.9263945238315,2.5422316148237387
34,HARDWARE,178.0,193.11263497504277,2.534521042422605
14,SEAFOOD,237.0,260.02227370460287,2.526121416158638
52,SCHOOL AND OFFICE SUPPLIES,221.0,195.99605871667904,2.523341000461756
22,SEAFOOD,123.0,144.49978036592955,2.5161290739108915
37,BEAUTY,287.0,280.41078436396464,2.4980927568228797
7,AUTOMOTIVE,270.0,274.1082635891345,2.493459109277509
5,PLAYERS AND ELECTRONICS,347.0,352.16557260238693,2.4830227375750917
54,PET SUPPLIES,6.0,118.35652252365449,2.4783149883605624
10,BEAUTY,126.0,179.59030459266776,2.4671446897086597
14,PLAYERS AND ELECTRONICS,246.0,242.6308169980657,2.452529334527933
10,HOME AND KITCHEN II,394.0,372.8078218375789,2.4420392674122904
14,LINGERIE,150.0,161.05156105626537,2.4193266832853486
8,AUTOMOTIVE,256.0,254.7150081613534,2.3980261983642577
44,HARDWARE,231.0,236.02637145637942,2.3971285547159527
20,LINGERIE,221.0,223.32605821192104,2.3960287182814555
39,MAGAZINES,181.0,186.88705249565425,2.365636073642288
42,BEAUTY,235.0,259.43544784309046,2.3580088848181955
15,PLAYERS AND ELECTRONICS,245.0,249.46115541787955,2.3537337672438126
48,MAGAZINES,295.0,271.94152869188474,2.3525477360623346
20,PET SUPPLIES,232.0,255.3952683516945,2.3340031492462527
15,LINGERIE,181.0,208.07254375396965,2.3293446168251486
15,BEAUTY,185.0,216.94461987073527,2.3261196312279564
32,HOME AND KITCHEN II,186.0,175.1142147484977,2.3243823317339984
33,GROCERY II,187.0,191.40598043561903,2.322531628031913
40,AUTOMOTIVE,192.0,217.32748352820894,2.3155156009991025
31,BEAUTY,144.0,212.69159449304567,2.305902579642111
1,AUTOMOTIVE,218.0,223.68223371942005,2.3053809569011214
24,BEAUTY,238.0,258.3324217746072,2.298125820918142
38,BEAUTY,347.0,340.34604088716225,2.2949597535913058
50,LINGERIE,155.0,168.6909062055274,2.290571830771264
48,LINGERIE,114.0,117.15457132484082,2.2864592239121513
36,AUTOMOTIVE,205.0,204.46173878868512,2.2745637533435614
53,BABY CARE,11.0,108.32865286069179,2.272083660047706
6,BEAUTY,321.0,342.7583150010456,2.256793491185848
13,SEAFOOD,136.0,166.73882655692188,2.2452819268824102
52,HARDWARE,166.0,166.5177165990406,2.241221448390409
54,HOME APPLIANCES,10.0,103.35566488704599,2.2396135820148935
36,PLAYERS AND ELECTRONICS,200.0,234.10485820289531,2.2350156087246633
21,LAWN AND GARDEN,172.0,177.555846108188,2.233742392998828
26,AUTOMOTIVE,233.0,239.47588227674504,2.2034015512633123
13,AUTOMOTIVE,226.0,235.58296491851047,2.197428757054438
54,AUTOMOTIVE,327.0,324.5099249253727,2.195064323687468
7,BEAUTY,250.0,261.3806566472321,2.192953128057304
29,PET SUPPLIES,247.0,255.81049468389932,2.191708236680014
33,PLAYERS AND ELECTRONICS,222.0,241.63268345092564,2.1845404922764553
30,AUTOMOTIVE,152.0,157.39825179190865,2.182758265605667
22,AUTOMOTIVE,241.0,245.91239698264675,2.17925426339347
35,CELEBRATION,156.0,172.07155032122566,2.1682545215459688
38,AUTOMOTIVE,301.0,313.91627406755697,2.16400988057238
21,PLAYERS AND ELECTRONICS,265.0,255.195653261082,2.1590215046440355
6,AUTOMOTIVE,296.0,271.3086334643266,2.1460996235819136
32,GROCERY II,103.0,127.65547321820209,2.143577635751865
53,HOME APPLIANCES,8.0,104.44028861500834,2.14184676396865
10,PLAYERS AND ELECTRONICS,180.0,174.80529104436087,2.1413607652651474
28,PET SUPPLIES,260.0,268.73904718071657,2.1403293095769387
39,SCHOOL AND OFFICE SUPPLIES,160.0,155.1393704928906,2.139804904585316
17,BEAUTY,177.0,193.50550038494129,2.1328060371595865
13,LINGERIE,129.0,142.97328825576133,2.1306633522403895
34,LINGERIE,175.0,186.94488325791153,2.1292612508742415
13,BEAUTY,189.0,218.75949584773062,2.114889423583547
10,LADIESWEAR,157.0,137.06051911027072,2.098356573775736
51,BEAUTY,260.0,279.79906058877475,2.091383831092192
7,HARDWARE,153.0,167.13980131977473,2.0779505539720833
23,PET SUPPLIES,174.0,182.97046530948245,2.0738914759963363
3,HARDWARE,154.0,163.66330886235107,2.0688835960536536
16,AUTOMOTIVE,225.0,227.98803985193982,2.0481652147107794
36,PET SUPPLIES,133.0,137.57094604032747,2.04084879821864
34,LADIESWEAR,116.0,155.74563484784966,2.0352656362737065
41,BEAUTY,368.0,360.1925495837906,2.032873948013962
23,LINGERIE,132.0,155.74984382914434,2.02111280494531
25,AUTOMOTIVE,163.0,155.98939667704437,2.0203660696534085
34,SEAFOOD,180.0,197.6085598353443,2.0188108201294113
30,LINGERIE,152.0,165.9772741979702,2.016984500171524
54,LINGERIE,183.0,182.4663727767772,2.015673287932488
43,BEAUTY,191.0,192.58428940863337,2.005990925928644
37,LINGERIE,119.0,139.866310160747,2.002050504090871
35,AUTOMOTIVE,198.0,222.70735707746246,2.0012736115059444
15,CELEBRATION,125.0,120.21207743652354,1.9704660832279017
15,BABY CARE,67.0,92.77719389967723,1.9555013962753693
43,PLAYERS AND ELECTRONICS,108.0,102.8169216361034,1.9517324399769833
6,MAGAZINES,338.0,326.798112803257,1.9374102291546358
23,MAGAZINES,233.0,225.62997782600164,1.9358055829590395
1,PET SUPPLIES,211.0,245.1099433419561,1.930680315713429
21,PET SUPPLIES,148.0,159.40028839222705,1.9242945885060205
16,PLAYERS AND ELECTRONICS,150.0,154.37075576933026,1.9165407402619825
16,LINGERIE,132.0,125.90723640861773,1.9135547100743964
27,MAGAZINES,189.0,187.62872931011162,1.905975468092569
23,LAWN AND GARDEN,127.0,134.92770639943964,1.8802746770620062
18,AUTOMOTIVE,186.0,203.01087196468094,1.8454673390136591
18,PET SUPPLIES,204.0,221.62326236594618,1.8396048541697099
9,MAGAZINES,146.0,144.96408194563696,1.8338011578272853
22,BEAUTY,130.0,148.07789890350526,1.828581378635057
42,AUTOMOTIVE,183.0,185.25339925048863,1.8269829192417861
31,PET SUPPLIES,189.0,195.7930641328484,1.8209185712351976
10,SEAFOOD,101.0,105.66570475966772,1.8180269020253947
43,SEAFOOD,44.0,102.74728876629237,1.7968767367521443
26,SEAFOOD,116.0,119.17993518264815,1.7850644587976827
28,BEAUTY,167.0,181.2723337152336,1.7788042736915721
27,HARDWARE,131.0,127.05682638041597,1.7689270852800352
29,SCHOOL AND OFFICE SUPPLIES,108.0,112.80299453593784,1.7668440820936
28,SCHOOL AND OFFICE SUPPLIES,147.0,154.08988134256072,1.7661625853875793
54,PLAYERS AND ELECTRONICS,128.0,135.3235391134933,1.7493508196019134
19,MAGAZINES,120.0,110.67562326703728,1.7401918714128433
11,MAGAZINES,120.0,140.91767299789524,1.7371490051292866
32,PLAYERS AND ELECTRONICS,67.0,96.49912858440108,1.7368909761100564
34,AUTOMOTIVE,157.0,154.79890638397785,1.7304457470113757
11,PET SUPPLIES,128.0,135.03737986984243,1.7244746929168342
29,BEAUTY,150.0,171.25174847589375,1.7216349675594356
17,MAGAZINES,169.0,161.477794717768,1.720698663950987
34,SCHOOL AND OFFICE SUPPLIES,178.0,158.94981531675592,1.717245733697696
40,PET SUPPLIES,166.0,180.88900101754578,1.7126700051831947
17,LADIESWEAR,52.0,77.38725381799257,1.6663868281662562
47,HARDWARE,108.0,114.43641028580618,1.6632320604033588
15,AUTOMOTIVE,179.0,172.65513245017692,1.6609688229766528
23,BEAUTY,69.0,115.35785311742166,1.6283070271432325
11,LAWN AND GARDEN,119.0,127.3633900875075,1.6203067053619236
23,AUTOMOTIVE,93.0,96.37933090436364,1.6036575059409162
46,HARDWARE,129.0,122.40470317537705,1.6007553669238852
14,BEAUTY,133.0,159.96377201456323,1.594102009359432
40,HARDWARE,111.0,98.20326281046229,1.5913188125498952
49,HARDWARE,99.0,102.75356864798599,1.5649294987113445
25,BEAUTY,152.0,151.20309275275227,1.5606670738598474
43,PET SUPPLIES,176.0,170.402621796185,1.5579421586457973
32,SEAFOOD,111.0,122.97089840646193,1.5503040969933872
27,BEAUTY,125.0,120.6054931582419,1.5432276840535069
36,SEAFOOD,58.0,87.93438570660462,1.5384786646331983
32,AUTOMOTIVE,86.0,88.55568716496644,1.53246039225416
22,MAGAZINES,117.0,121.78481423676396,1.5297712243310162
21,MAGAZINES,102.0,99.15463230167241,1.522197873967828
34,MAGAZINES,114.0,106.6379568073505,1.5139590895358364
13,LADIESWEAR,89.0,117.08281000994006,1.5103049693776593
31,SCHOOL AND OFFICE SUPPLIES,102.0,101.43408318943888,1.5085801393226688
43,LINGERIE,70.0,70.49004512821234,1.5045081043630986
19,BEAUTY,173.0,187.29957417638053,1.4769700861714916
26,PET SUPPLIES,135.0,141.21883549571814,1.4764256890557115
30,BEAUTY,54.0,96.95255904714473,1.4669852873857965
3,BABY CARE,62.0,78.195048984436,1.4566899891994436
26,LINGERIE,65.0,66.91093985565512,1.446450555668826
24,AUTOMOTIVE,150.0,169.44829565821408,1.4360137678139442
54,BEAUTY,77.0,109.1645811025415,1.424599924633915
16,BEAUTY,67.0,90.60779180772568,1.4237072499722736
33,PET SUPPLIES,97.0,108.30840891050751,1.423563973487077
36,MAGAZINES,48.0,71.30232059652198,1.4152826527547395
27,SCHOOL AND OFFICE SUPPLIES,85.0,89.81776333700479,1.4145914491625533
14,LADIESWEAR,56.0,62.674618657487514,1.4077194561688107
18,MAGAZINES,107.0,106.36774676353477,1.4062109644728087
36,BEAUTY,55.0,109.29008040724226,1.404467521336173
22,LADIESWEAR,56.0,67.34991144551455,1.3886226219387772
34,BEAUTY,84.0,108.27668502227488,1.383140600497256
50,HARDWARE,86.0,80.15446461191885,1.3829484655635098
10,LINGERIE,73.0,69.54707337324287,1.378214038169052
17,PET SUPPLIES,115.0,115.64809536961366,1.3583988870845294
19,HARDWARE,70.0,78.95738930758849,1.3553872971617336
39,HARDWARE,80.0,80.92758349712682,1.348146071767967
53,HARDWARE,78.0,75.47621492904607,1.3469135872214868
10,AUTOMOTIVE,66.0,76.13264319582159,1.3412653672131385
40,MAGAZINES,100.0,105.06001261944316,1.33392584284397
20,MAGAZINES,68.0,66.71125736766722,1.326262358229767
51,HARDWARE,87.0,87.60502330978021,1.3208346545161007
30,PET SUPPLIES,105.0,106.5416057384365,1.3130093149606097
1,HARDWARE,78.0,87.21859958731322,1.3096980528987006
4,LINGERIE,81.0,76.76404590903662,1.3042482301848268
12,PET SUPPLIES,89.0,93.40165072623219,1.296015201443673
14,MAGAZINES,82.0,84.28472515754545,1.2917491838926174
6,HARDWARE,69.0,70.79547748322184,1.2747196582812703
12,BEAUTY,53.0,85.4593662264212,1.2675914970519035
38,HARDWARE,72.0,84.20002401516554,1.2626641604930293
31,MAGAZINES,83.0,88.83550912128827,1.2500895180363467
15,MAGAZINES,89.0,88.82144785744755,1.2489866257736137
36,HARDWARE,24.0,50.809401153875,1.2441073471264326
36,SCHOOL AND OFFICE SUPPLIES,34.0,52.96963631187351,1.2305118691746848
12,MAGAZINES,79.0,78.46590620128394,1.2238480986091513
2,HARDWARE,71.0,76.06169529706668,1.221304408393378
53,SCHOOL AND OFFICE SUPPLIES,25.0,62.90607147830926,1.2183406855040146
37,HARDWARE,86.0,86.48283330561176,1.2082382100916613
45,HARDWARE,96.0,100.70459000277506,1.207090853711955
19,PET SUPPLIES,63.0,67.47288993304875,1.2057641312608396
13,MAGAZINES,50.0,53.79579524322172,1.2022497932104061
16,SEAFOOD,58.0,72.43067275782782,1.191271244445378
28,HARDWARE,53.0,60.17278159370667,1.1868886755673063
41,HARDWARE,71.0,75.06603178976488,1.1616510781940448
15,HARDWARE,47.0,51.937143369415246,1.1559390875189497
8,SCHOOL AND OFFICE SUPPLIES,31.0,43.45914224458096,1.1554078241625552
31,LADIESWEAR,57.0,67.30827035141121,1.1533445741175143
22,PET SUPPLIES,69.0,67.21458313409536,1.1531254132968107
47,HOME APPLIANCES,38.0,66.74285368589344,1.1355212886037627
5,HARDWARE,65.0,68.38095426676472,1.123584448760191
5,SCHOOL AND OFFICE SUPPLIES,49.0,58.22189446845602,1.119887008349807
3,HOME APPLIANCES,49.0,70.25068844369001,1.1161618817089103
30,LADIESWEAR,31.0,35.23469129472175,1.1116969283604299
16,MAGAZINES,63.0,60.62496862199205,1.0941479114918469
33,MAGAZINES,70.0,75.43593983179915,1.0926134706930126
26,PLAYERS AND ELECTRONICS,66.0,66.786569543598,1.080404763622805
29,HARDWARE,62.0,67.86638981475859,1.0753791992955826
28,HOME APPLIANCES,38.0,48.36642585197915,1.0667136410340163
45,HOME APPLIANCES,49.0,59.27139609281414,1.0646041474274939
35,SEAFOOD,35.0,38.53073718786074,1.0506552969811056
14,PET SUPPLIES,59.0,67.63695301613835,1.0482103760188237
9,HARDWARE,64.0,66.31568711420397,1.0352410539783576
18,HARDWARE,44.0,52.741162019054634,1.0246001622303271
33,SEAFOOD,47.0,71.06446118605865,1.0200127445587956
21,HARDWARE,42.0,48.727537680209934,1.0119558364975643
10,PET SUPPLIES,47.0,53.148682003924336,1.0107345945522253
7,HOME APPLIANCES,45.0,53.01148586993875,0.9998774501725162
29,MAGAZINES,70.0,70.46353998603836,0.9994839787545073
49,HOME APPLIANCES,30.0,50.66893353846918,0.9962320647932398
44,HOME APPLIANCES,30.0,54.57560312695062,0.9940392964565049
51,HOME APPLIANCES,25.0,52.28243595273918,0.9931597947212658
54,HARDWARE,43.0,45.51737839848346,0.9801395160856181
17,HARDWARE,63.0,60.734511839400284,0.9755792488106043
25,SCHOOL AND OFFICE SUPPLIES,44.0,48.05175643835959,0.9640146881164691
54,MAGAZINES,46.0,56.76855010063962,0.9494959126873139
41,SCHOOL AND OFFICE SUPPLIES,34.0,41.772692746982145,0.9300504453048327
24,HARDWARE,43.0,48.143102439833754,0.9296254994922889
15,PET SUPPLIES,54.0,62.41217646439959,0.9243801521943926
3,SCHOOL AND OFFICE SUPPLIES,64.0,79.23862570191967,0.921239412516059
42,HARDWARE,51.0,55.46665510908925,0.9176067697958802
11,HARDWARE,36.0,45.69605321323943,0.913688169645303
19,BABY CARE,32.0,41.01055064713026,0.9027792595163795
22,HARDWARE,35.0,37.946133957343385,0.8960153861541313
48,HARDWARE,34.0,45.55655483826474,0.8849421194196287
16,PET SUPPLIES,44.0,48.58955506181191,0.8812959076312489
30,MAGAZINES,34.0,37.099952236064134,0.8809553192154153
21,SCHOOL AND OFFICE SUPPLIES,46.0,54.28963759208034,0.8790417846674113
21,BABY CARE,30.0,34.41875379281794,0.8606958834169098
9,BABY CARE,21.0,32.89167225922456,0.8550149318456002
25,HARDWARE,51.0,45.214761754382565,0.8546696316871301
12,HARDWARE,33.0,48.94134761924066,0.8527083366804513
35,PLAYERS AND ELECTRONICS,54.0,57.584485288528214,0.8482435302386465
26,SCHOOL AND OFFICE SUPPLIES,41.0,48.11410269577045,0.8432231694895032
32,BEAUTY,41.0,47.521008662763606,0.8362681091830271
5,HOME APPLIANCES,22.0,35.65189604597776,0.8342667506457699
35,PET SUPPLIES,43.0,45.57446861122478,0.8280094543245187
10,MAGAZINES,27.0,36.86373078657345,0.8264992802827205
20,HARDWARE,35.0,44.44042606626465,0.8246663741694557
48,HOME APPLIANCES,17.0,35.8817420457439,0.820034334657283
26,HARDWARE,36.0,43.14327775028642,0.8158969448725459
36,HOME APPLIANCES,6.0,34.93984715858965,0.812583634384871
35,LINGERIE,23.0,33.47066036279093,0.8003130399780304
1,HOME APPLIANCES,20.0,32.68471566908462,0.7969831796107343
8,HOME APPLIANCES,26.0,43.88841675788563,0.7926357590393398
46,HOME APPLIANCES,26.0,38.45458655802237,0.7846163708912598
28,MAGAZINES,60.0,63.96319038043892,0.7780054751789585
33,HARDWARE,30.0,38.263660462580084,0.7726482571229354
8,BABY CARE,23.0,29.863922514954467,0.7681143350204293
18,BABY CARE,15.0,24.37011716321089,0.7652733554494328
17,BABY CARE,31.0,35.5269312235188,0.7575480185839458
14,HARDWARE,20.0,30.698995175300887,0.7386089282328123
13,PET SUPPLIES,30.0,42.2632215829008,0.7349240501548625
16,HARDWARE,17.0,28.738035885546164,0.7342771023068397
32,PET SUPPLIES,31.0,38.87572509239479,0.7281358543177889
19,HOME APPLIANCES,12.0,27.637182046412214,0.7237960280433787
23,HARDWARE,27.0,32.1699055311183,0.7202961608073828
36,BABY CARE,1.0,32.265400537577825,0.7194497063722401
39,BABY CARE,18.0,25.731174688115733,0.7087610866229272
35,MAGAZINES,32.0,33.48137233976118,0.6974456406521452
35,HARDWARE,20.0,25.340784145417594,0.6883376394294746
4,HOME APPLIANCES,15.0,30.508100589733722,0.6858211663909434
36,BOOKS,0.0,30.78994110171652,0.6693465456894895
36,LADIESWEAR,0.0,30.78994110171652,0.6693465456894895
30,HARDWARE,17.0,26.212281139301442,0.669342730113316
40,HOME APPLIANCES,14.0,24.84196078833487,0.6684106905946551
29,BABY CARE,19.0,27.236788346150842,0.6643844124172545
23,HOME APPLIANCES,13.0,22.432202753742594,0.6639451916168739
26,HOME APPLIANCES,19.0,24.782260149938143,0.6443817658186933
41,HOME APPLIANCES,12.0,24.540402207654743,0.640362929763971
35,BEAUTY,23.0,33.61969735608897,0.6390325038347331
33,HOME APPLIANCES,15.0,22.629162163241734,0.6335117926208264
26,MAGAZINES,20.0,27.75451884560652,0.6323720214272209
2,HOME APPLIANCES,12.0,26.153185554766665,0.6297138904334559
50,HOME APPLIANCES,11.0,31.238467841676375,0.628842166805273
32,LINGERIE,16.0,21.280252231360414,0.6271912687922644
27,HOME APPLIANCES,18.0,26.145587404080832,0.6253343900844398
18,HOME APPLIANCES,12.0,25.507694304665733,0.6221697529415361
30,BABY CARE,17.0,23.88041741706474,0.621951608424928
10,HARDWARE,15.0,23.284550807764212,0.6190849859477234
21,HOME APPLIANCES,15.0,25.25688894193136,0.6162477399135775
11,BABY CARE,13.0,27.296375173602506,0.6028836911845918
26,BEAUTY,20.0,33.42118527594357,0.599114087249793
17,HOME APPLIANCES,13.0,24.832671669605098,0.5954292918389882
6,HOME APPLIANCES,10.0,24.503206570232035,0.5933504257050541
12,HOME APPLIANCES,16.0,27.62388963772678,0.5897604561470928
40,LAWN AND GARDEN,13.0,22.217613961858998,0.586387329869043
31,HARDWARE,13.0,22.561673269340783,0.584485224115926
5,BABY CARE,12.0,29.95954025829505,0.5838277355451374
4,BABY CARE,12.0,24.944636627955575,0.5824572913655593
6,BABY CARE,12.0,26.880786092906956,0.57363995610657
24,BABY CARE,10.0,22.43342936030986,0.5702307759442161
40,BABY CARE,11.0,22.47636139976632,0.5691532305113788
11,HOME APPLIANCES,8.0,22.197883596157904,0.5669394595917886
34,BABY CARE,16.0,22.304075626541668,0.5644771777014369
1,BOOKS,7.0,22.54524800675464,0.5583314649877559
14,HOME APPLIANCES,8.0,21.413523431918943,0.5558192457502585
7,SCHOOL AND OFFICE SUPPLIES,13.0,22.008822936851253,0.5551518405589139
15,HOME APPLIANCES,8.0,20.380571207080852,0.5550378483416837
46,BOOKS,9.0,21.990399605795723,0.5549347034840111
38,HOME APPLIANCES,9.0,21.235260829337207,0.5419100063490883
9,HOME APPLIANCES,6.0,21.38102142830867,0.5219567423877788
37,HOME APPLIANCES,8.0,24.42201289715017,0.5172775479421703
24,BOOKS,5.0,22.162397887520406,0.5130649267928613
10,HOME APPLIANCES,6.0,19.30917436009725,0.5112712184052388
20,BABY CARE,5.0,19.925473193356964,0.5082051279628216
32,HARDWARE,11.0,19.31691650681369,0.5069891311444623
7,BOOKS,5.0,20.391499924759454,0.5058517641695943
27,BABY CARE,10.0,17.771500725998695,0.4979380502174838
16,HOME APPLIANCES,9.0,20.594645960025886,0.4967964949904202
29,HOME APPLIANCES,10.0,21.056316869968644,0.49210194870075474
39,HOME APPLIANCES,7.0,20.146085646334917,0.4858214677196625
16,BABY CARE,6.0,19.350360857977357,0.48191617417323745
34,HOME APPLIANCES,12.0,20.997244092223784,0.47979264225423257
7,BABY CARE,5.0,19.992428834387297,0.4767348686008183
42,HOME APPLIANCES,10.0,21.025877604247064,0.4716371458786099
32,MAGAZINES,11.0,17.997754409631856,0.46907007594577144
35,HOME APPLIANCES,9.0,17.02150379590223,0.4664933685788655
44,BOOKS,3.0,18.908908512881517,0.4599583162496979
25,HOME APPLIANCES,9.0,17.959621481761694,0.45393808724946405
37,SCHOOL AND OFFICE SUPPLIES,2.0,19.787353333415012,0.451367591980871
51,BOOKS,5.0,17.387561767212837,0.4454065002615979
24,HOME APPLIANCES,2.0,20.43423611219309,0.44460269514084233
43,BABY CARE,6.0,17.867209180314585,0.4398281164272171
30,HOME APPLIANCES,11.0,19.234815953499584,0.4366142785136394
43,HOME APPLIANCES,6.0,16.455471649842146,0.43539989394700734
31,BABY CARE,11.0,20.172073936658773,0.4298719280457444
13,HARDWARE,3.0,17.987212112064196,0.429307159301912
22,BABY CARE,7.0,16.73736561578847,0.42911366464998474
4,BOOKS,3.0,17.4101299898585,0.42793367438973406
41,BABY CARE,5.0,17.356947012681417,0.42611982393457004
20,HOME APPLIANCES,5.0,16.430918529862794,0.4241707043126107
19,LAWN AND GARDEN,0.0,19.240669905284737,0.41827543272358125
19,BOOKS,0.0,19.240669905284737,0.41827543272358125
47,BOOKS,4.0,16.675986572602604,0.4181260296815073
4,SCHOOL AND OFFICE SUPPLIES,1.0,18.12916262822209,0.4127274565845634
31,HOME APPLIANCES,6.0,16.660755114278892,0.40344588734195275
8,BOOKS,1.0,17.52250728385311,0.39847994164298123
22,HOME APPLIANCES,6.0,19.88712170249371,0.398123130707297
42,SCHOOL AND OFFICE SUPPLIES,5.0,15.50972121300489,0.39311761110007404
50,BOOKS,3.0,15.981134226279265,0.3919112539644108
13,HOME APPLIANCES,3.0,16.366208714280457,0.3900975193747881
25,BABY CARE,5.0,14.530873198411772,0.3801837679847354
43,HARDWARE,4.0,15.055549032513175,0.37951529652519805
3,BOOKS,0.0,16.971024479009277,0.3689353147610712
2,BABY CARE,0.0,16.90368513573172,0.3674714159941678
2,BOOKS,0.0,16.85623450259986,0.36643988049130133
1,SCHOOL AND OFFICE SUPPLIES,0.0,16.85623450259986,0.36643988049130133
2,SCHOOL AND OFFICE SUPPLIES,0.0,16.85623450259986,0.36643988049130133
1,BABY CARE,0.0,16.85623450259986,0.36643988049130133
6,SCHOOL AND OFFICE SUPPLIES,0.0,16.855175276409383,0.3664168538349866
5,BOOKS,0.0,16.855175276409383,0.3664168538349866
6,BOOKS,0.0,16.855175276409383,0.3664168538349866
26,LADIESWEAR,5.0,16.271226929720136,0.361528590631505
27,BOOKS,5.0,13.733474793946668,0.35286652048541295
37,BOOKS,0.0,16.168633906319076,0.351492041441719
37,BABY CARE,0.0,16.168633906319076,0.351492041441719
9,BOOKS,0.0,16.110778383690985,0.35023431268893446
24,SCHOOL AND OFFICE SUPPLIES,0.0,15.942271675549396,0.3465711233815086
38,BOOKS,1.0,14.936596346791063,0.34580517374390324
32,HOME APPLIANCES,3.0,13.764954801254136,0.34394301723264337
12,BABY CARE,0.0,15.630929971396355,0.3398028254651382
16,LADIESWEAR,0.0,15.52146484623536,0.3374231488312035
16,LAWN AND GARDEN,0.0,15.52146484623536,0.3374231488312035
16,SCHOOL AND OFFICE SUPPLIES,0.0,15.52146484623536,0.3374231488312035
16,BOOKS,0.0,15.52146484623536,0.3374231488312035
18,BOOKS,0.0,15.464326196810804,0.33618100427849573
48,BOOKS,0.0,15.423440839220005,0.3352921921569566
10,BABY CARE,0.0,15.400593838174082,0.3347955182211757
10,BOOKS,0.0,15.400593838174082,0.3347955182211757
10,LAWN AND GARDEN,0.0,15.400593838174082,0.3347955182211757
14,BABY CARE,0.0,15.398366990584387,0.33474710849096495
13,BOOKS,0.0,15.398366990584387,0.33474710849096495
14,LAWN AND GARDEN,0.0,15.398366990584387,0.33474710849096495
14,BOOKS,0.0,15.398366990584387,0.33474710849096495
11,BOOKS,0.0,15.398366990584387,0.33474710849096495
12,BOOKS,0.0,15.398366990584387,0.33474710849096495
12,LAWN AND GARDEN,0.0,15.398366990584387,0.33474710849096495
13,BABY CARE,0.0,15.398366990584387,0.33474710849096495
13,LAWN AND GARDEN,0.0,15.398366990584387,0.33474710849096495
45,BOOKS,1.0,15.501860791620906,0.3318136647751961
49,BOOKS,0.0,15.230146776392933,0.3310901473128899
23,BOOKS,2.0,13.323496380882032,0.3305198699039119
15,LAWN AND GARDEN,0.0,15.201331577503721,0.3304637299457331
15,BOOKS,0.0,15.201331577503721,0.3304637299457331
35,BABY CARE,0.0,15.141948587750308,0.32917279538587624
17,BOOKS,0.0,14.989103974588582,0.3258500864040996
17,LAWN AND GARDEN,0.0,14.989103974588582,0.3258500864040996
47,BABY CARE,0.0,14.976923576388964,0.3255852951388905
46,BABY CARE,0.0,14.976923576388964,0.3255852951388905
50,BABY CARE,0.0,14.829701354166739,0.322384812047103
51,BABY CARE,0.0,14.829701354166739,0.322384812047103
49,BABY CARE,0.0,14.829701354166739,0.322384812047103
48,BABY CARE,0.0,14.829701354166739,0.322384812047103
44,BABY CARE,0.0,14.705826341318552,0.3196918769851859
