date,store_nbr,family,onpromotion,predicted_sales
2017-08-28,11,DAIRY,10,630.7793722481657
2017-08-28,11,DELI,10,486.632044261908
2017-08-28,11,EGGS,18,300.4522244715999
2017-08-28,11,FROZEN FOODS,0,71.41038456506364
2017-08-28,11,GROCERY I,64,6712.520823516198
2017-08-28,11,GROCERY II,0,22.54681310117588
2017-08-28,11,HARDWARE,0,0.8352790611212544
2017-08-28,11,HOME AND KITCHEN I,0,23.892200571753623
2017-08-28,11,HOME AND KITCHEN II,2,18.76911290488463
2017-08-28,11,HOME APPLIANCES,0,0.31126582559655974
2017-08-28,11,HOME CARE,7,494.63539661316713
2017-08-28,11,LADIESWEAR,0,7.977526497683346
2017-08-28,11,LAWN AND GARDEN,0,1401.17205519592
2017-08-28,11,LINGERIE,0,8.574232378609922
2017-08-28,11,"LIQUOR,WINE,BEER",1,39.8109246182393
2017-08-28,11,MAGAZINES,0,2.2928311905729544
2017-08-28,11,MEATS,0,546.6069102578666
2017-08-28,11,PERSONAL CARE,14,378.00635510534516
2017-08-28,11,PET SUPPLIES,0,2.650966116721948
2017-08-28,11,PLAYERS AND ELECTRONICS,0,13.864440626753312
2017-08-28,11,POULTRY,0,325.30405248012244
2017-08-28,11,PREPARED FOODS,0,95.89306513928092
2017-08-28,11,PRODUCE,3,1352.8706585988841
2017-08-28,11,SCHOOL AND OFFICE SUPPLIES,9,53.18709272761901
2017-08-28,11,SEAFOOD,0,8.97326544921181
2017-08-28,12,AUTOMOTIVE,0,5.452880402620666
2017-08-28,12,BABY CARE,0,0.2892081059558948
2017-08-28,12,BEAUTY,0,1.5008078846943753
2017-08-28,12,BEVERAGES,17,1542.418278507486
2017-08-28,12,BOOKS,0,0.2892081059558948
2017-08-28,12,BREAD/BAKERY,2,226.73121362510147
2017-08-28,12,CELEBRATION,0,11.981235876360724
2017-08-28,12,CLEANING,20,763.2082166398266
2017-08-28,12,DAIRY,8,393.6133338918689
2017-08-28,12,DELI,5,194.1570445722941
2017-08-28,12,EGGS,7,66.68283049138812
2017-08-28,12,FROZEN FOODS,0,38.677474263199485
2017-08-28,12,GROCERY I,49,2688.8406662069187
2017-08-28,12,GROCERY II,0,6.952073392334108
2017-08-28,12,HARDWARE,0,0.5153259704359744
2017-08-28,12,HOME AND KITCHEN I,0,13.107633319334992
2017-08-28,12,HOME AND KITCHEN II,0,19.09613963912605
2017-08-28,12,HOME APPLIANCES,0,0.3127736481177447
2017-08-28,12,HOME CARE,6,166.59380526842017
2017-08-28,12,LADIESWEAR,0,6.792551718214962
2017-08-28,12,LAWN AND GARDEN,0,1314.3484169531912
2017-08-28,12,LINGERIE,4,94.70156422781643
2017-08-28,12,"LIQUOR,WINE,BEER",0,36.96006844476031
2017-08-28,12,MAGAZINES,0,1.5066214755443101
2017-08-28,12,MEATS,0,128.61321479023155
2017-08-28,12,PERSONAL CARE,9,420.6299593133033
2017-08-28,12,PET SUPPLIES,0,1.4647724076273514
2017-08-28,12,PLAYERS AND ELECTRONICS,0,6.517800075660167
2017-08-28,12,POULTRY,0,141.07852678730285
2017-08-28,12,PREPARED FOODS,0,28.450527583332406
2017-08-28,12,PRODUCE,1,316.363733866599
2017-08-28,12,SCHOOL AND OFFICE SUPPLIES,2,505.67525043568446
2017-08-28,12,SEAFOOD,0,2.952575632983338
2017-08-28,13,AUTOMOTIVE,0,4.602817796434303
2017-08-28,13,BABY CARE,0,0.2892081059558948
2017-08-28,13,BEAUTY,1,3.863923133729352
2017-08-28,13,BEVERAGES,19,1571.2823086848073
2017-08-28,13,BOOKS,0,0.2892081059558948
2017-08-28,13,BREAD/BAKERY,3,143.0596393239923
2017-08-28,13,CELEBRATION,0,7.029543792616098
2017-08-28,13,CLEANING,18,726.2740038414584
2017-08-28,13,DAIRY,8,263.1514236271398
2017-08-28,13,DELI,3,160.4574373696056
2017-08-28,13,EGGS,10,45.9996764811212
2017-08-28,13,FROZEN FOODS,0,31.21202604046776
2017-08-28,13,GROCERY I,46,2557.2645475283375
2017-08-28,13,GROCERY II,0,11.815080566227415
2017-08-28,13,HARDWARE,0,0.2973622727160143
2017-08-28,13,HOME AND KITCHEN I,0,16.231331781382533
2017-08-28,13,HOME AND KITCHEN II,1,9.429837119328822
2017-08-28,13,HOME APPLIANCES,0,0.2892081059558948
2017-08-28,13,HOME CARE,7,138.1383140275416
2017-08-28,13,LADIESWEAR,0,1.4377808029237058
2017-08-28,13,LAWN AND GARDEN,0,1321.3372142230323
2017-08-28,13,LINGERIE,0,2.6953016257536353
2017-08-28,13,"LIQUOR,WINE,BEER",0,37.088481579556976
2017-08-28,13,MAGAZINES,0,0.9590315137406143
2017-08-28,13,MEATS,0,158.84845917710135
2017-08-28,13,PERSONAL CARE,10,203.95077382980477
2017-08-28,13,PET SUPPLIES,0,0.5727830356481527
2017-08-28,13,PLAYERS AND ELECTRONICS,0,4.823875335090817
2017-08-28,13,POULTRY,0,76.21566381791547
2017-08-28,13,PREPARED FOODS,0,20.772542388257968
2017-08-28,13,PRODUCE,1,191.34827802197424
2017-08-28,13,SCHOOL AND OFFICE SUPPLIES,4,688.4400303477868
2017-08-28,13,SEAFOOD,0,1.406485308621456
2017-08-28,14,AUTOMOTIVE,0,3.538597690910366
2017-08-28,14,BABY CARE,0,0.2892081059558948
2017-08-28,14,BEAUTY,0,2.286250199280307
2017-08-28,14,BEVERAGES,17,1481.0790748741945
2017-08-28,14,BOOKS,0,0.2892081059558948
2017-08-28,14,BREAD/BAKERY,2,162.36528668825795
2017-08-28,14,CELEBRATION,0,10.504227462247593
2017-08-28,14,CLEANING,21,976.2250995982753
2017-08-28,14,DAIRY,5,328.45681029821293
2017-08-28,14,DELI,5,234.9377369149754
2017-08-28,14,EGGS,9,39.622947453035906
2017-08-28,14,FROZEN FOODS,0,37.553826068729094
2017-08-28,14,GROCERY I,49,2653.3184270611328
2017-08-28,14,GROCERY II,0,4.6152926902418105
2017-08-28,14,HARDWARE,0,0.3194072597226576
2017-08-28,14,HOME AND KITCHEN I,0,8.34231637353961
2017-08-28,14,HOME AND KITCHEN II,1,20.50803358642147
2017-08-28,14,HOME APPLIANCES,0,0.2973622727160143
2017-08-28,14,HOME CARE,5,184.31901526276013
2017-08-28,14,LADIESWEAR,0,0.9985626996719785
2017-08-28,14,LAWN AND GARDEN,0,1319.6449969531911
2017-08-28,14,LINGERIE,0,4.355890969263183
2017-08-28,14,"LIQUOR,WINE,BEER",0,17.68116826802178
2017-08-28,14,MAGAZINES,0,2.3561635566523464
2017-08-28,14,MEATS,0,219.93252933790077
2017-08-28,14,PERSONAL CARE,11,254.9202798539505
2017-08-28,14,PET SUPPLIES,0,0.9415169604116634
2017-08-28,14,PLAYERS AND ELECTRONICS,0,4.7696099670432055
2017-08-28,14,POULTRY,0,67.93252567806836
2017-08-28,14,PREPARED FOODS,0,88.06691071995779
2017-08-28,14,PRODUCE,2,346.43865084839314
2017-08-28,14,SCHOOL AND OFFICE SUPPLIES,4,809.3310713514262
2017-08-28,14,SEAFOOD,0,4.515832321318716
2017-08-28,15,AUTOMOTIVE,1,4.107073411039023
2017-08-28,15,BABY CARE,0,0.9440465923849024
2017-08-28,15,BEAUTY,0,3.69667578550185
2017-08-28,15,BEVERAGES,26,1683.4778619083474
2017-08-28,15,BOOKS,0,0.2892081059558948
2017-08-28,15,BREAD/BAKERY,2,152.40708516153182
2017-08-28,15,CELEBRATION,0,4.148875590357409
2017-08-28,15,CLEANING,21,757.3704391350009
2017-08-28,15,DAIRY,7,332.2010784940345
2017-08-28,15,DELI,4,263.0101904642422
2017-08-28,15,EGGS,12,140.53640034362408
2017-08-28,15,FROZEN FOODS,0,62.36188745082603
2017-08-28,15,GROCERY I,58,2773.9642647583296
2017-08-28,15,GROCERY II,0,5.880273651757469
2017-08-28,15,HARDWARE,0,1.4039969527108207
2017-08-28,15,HOME AND KITCHEN I,0,10.648762327458211
2017-08-28,15,HOME AND KITCHEN II,0,16.530893917994543
2017-08-28,15,HOME APPLIANCES,0,0.3127736481177447
2017-08-28,15,HOME CARE,9,224.17015131240532
2017-08-28,15,LADIESWEAR,0,6.650229994758411
2017-08-28,15,LAWN AND GARDEN,0,1321.3372142230323
2017-08-28,15,LINGERIE,0,22.106259231532302
2017-08-28,15,"LIQUOR,WINE,BEER",1,20.549975313016986
2017-08-28,15,MAGAZINES,0,1.8032575999162388
2017-08-28,15,MEATS,0,147.5236181818527
2017-08-28,15,PERSONAL CARE,10,173.8033131949832
2017-08-28,15,PET SUPPLIES,0,0.8823357467132235
2017-08-28,15,PLAYERS AND ELECTRONICS,0,4.888790804193173
2017-08-28,15,POULTRY,0,107.85241102991846
2017-08-28,15,PREPARED FOODS,0,34.810148137886934
2017-08-28,15,PRODUCE,3,609.9487666574205
2017-08-28,15,SCHOOL AND OFFICE SUPPLIES,4,823.143591416621
2017-08-28,15,SEAFOOD,0,4.201953300592902
2017-08-28,16,AUTOMOTIVE,0,4.68484704668233
2017-08-28,16,BABY CARE,0,0.3194072597226576
2017-08-28,16,BEAUTY,0,1.4859191007282049
2017-08-28,16,BEVERAGES,16,1474.5679301154482
2017-08-28,16,BOOKS,0,0.2892081059558948
2017-08-28,16,BREAD/BAKERY,2,819.922226284245
2017-08-28,16,CELEBRATION,0,4.573519956626481
2017-08-28,16,CLEANING,13,726.988376455413
2017-08-28,16,DAIRY,7,271.0108001558565
2017-08-28,16,DELI,5,149.06071690759936
2017-08-28,16,EGGS,11,204.41793201483992
2017-08-28,16,FROZEN FOODS,0,34.069728115822485
2017-08-28,16,GROCERY I,42,2087.9935684344973
2017-08-28,16,GROCERY II,0,4.935400362230491
2017-08-28,16,HARDWARE,0,0.31773042676715413
2017-08-28,16,HOME AND KITCHEN I,0,12.277437690559289
2017-08-28,16,HOME AND KITCHEN II,1,13.721426847609983
2017-08-28,16,HOME APPLIANCES,0,0.3194072597226576
2017-08-28,16,HOME CARE,6,163.46393644176374
2017-08-28,16,LADIESWEAR,0,0.2892081059558948
2017-08-28,16,LAWN AND GARDEN,0,1319.676075556366
2017-08-28,16,LINGERIE,0,28.745329950287196
2017-08-28,16,"LIQUOR,WINE,BEER",0,31.351344247449674
2017-08-28,16,MAGAZINES,0,1.502104903915855
2017-08-28,16,MEATS,0,54.946563769766456
2017-08-28,16,PERSONAL CARE,10,124.76515460233428
2017-08-28,16,PET SUPPLIES,0,1.000932154690207
2017-08-28,16,PLAYERS AND ELECTRONICS,0,3.0899323586494267
2017-08-28,16,POULTRY,0,63.019487243487916
2017-08-28,16,PREPARED FOODS,0,38.965409482671745
2017-08-28,16,PRODUCE,0,493.61223999002414
2017-08-28,16,SCHOOL AND OFFICE SUPPLIES,0,1324.1693415563657
2017-08-28,16,SEAFOOD,0,1.0553440257886804
2017-08-28,17,AUTOMOTIVE,0,8.148926752480634
2017-08-28,17,BABY CARE,0,0.6930234153634234
2017-08-28,17,BEAUTY,1,2.875055929720499
2017-08-28,17,BEVERAGES,15,2982.192717845585
2017-08-28,17,BOOKS,0,0.2892081059558948
2017-08-28,17,BREAD/BAKERY,3,307.27470828252046
2017-08-28,17,CELEBRATION,0,6.405791296987156
2017-08-28,17,CLEANING,18,1176.6030258910469
2017-08-28,17,DAIRY,8,689.632452654539
2017-08-28,17,DELI,6,486.62987764724267
2017-08-28,17,EGGS,16,263.4103542687809
2017-08-28,17,FROZEN FOODS,0,100.0974261924743
2017-08-28,17,GROCERY I,53,4439.163736809146
2017-08-28,17,GROCERY II,0,14.202325983422382
2017-08-28,17,HARDWARE,0,1.5086468763460958
2017-08-28,17,HOME AND KITCHEN I,0,24.425674127216784
2017-08-28,17,HOME AND KITCHEN II,1,23.286155554503825
2017-08-28,17,HOME APPLIANCES,0,0.31126582559655974
2017-08-28,17,HOME CARE,4,293.95351181675755
2017-08-28,17,LADIESWEAR,0,0.44601462332792136
2017-08-28,17,LAWN AND GARDEN,0,1278.6885479873608
2017-08-28,17,LINGERIE,1,8.2199696278602
2017-08-28,17,"LIQUOR,WINE,BEER",0,40.48597985320164
2017-08-28,17,MAGAZINES,0,4.176801810294666
2017-08-28,17,MEATS,0,262.0657987040543
2017-08-28,17,PERSONAL CARE,9,273.56823502733266
2017-08-28,17,PET SUPPLIES,0,2.2786015314412214
2017-08-28,17,PLAYERS AND ELECTRONICS,0,7.986669678816225
2017-08-28,17,POULTRY,1,352.1555357985267
2017-08-28,17,PREPARED FOODS,0,62.49275988009624
2017-08-28,17,PRODUCE,1,1272.2602344660525
2017-08-28,17,SCHOOL AND OFFICE SUPPLIES,7,69.36179244271194
2017-08-28,17,SEAFOOD,0,11.590246111967492
2017-08-28,18,AUTOMOTIVE,0,3.3766724379541575
2017-08-28,18,BABY CARE,0,0.9053996353865233
2017-08-28,18,BEAUTY,0,4.570347747480194
2017-08-28,18,BEVERAGES,22,1959.8692559112671
2017-08-28,18,BOOKS,0,0.2892081059558948
2017-08-28,18,BREAD/BAKERY,3,501.5129120570692
2017-08-28,18,CELEBRATION,0,8.349859497235906
2017-08-28,18,CLEANING,18,577.1453032451332
2017-08-28,18,DAIRY,8,529.0533425800197
2017-08-28,18,DELI,10,186.7029100259521
2017-08-28,18,EGGS,22,223.5581589905437
2017-08-28,18,FROZEN FOODS,0,53.603630072409494
2017-08-28,18,GROCERY I,56,2631.7543421477353
2017-08-28,18,GROCERY II,0,11.955359111656364
2017-08-28,18,HARDWARE,0,0.9898813155730098
2017-08-28,18,HOME AND KITCHEN I,0,21.0772640001547
2017-08-28,18,HOME AND KITCHEN II,1,19.83023966273857
2017-08-28,18,HOME APPLIANCES,0,0.2973622727160143
2017-08-28,18,HOME CARE,7,182.88226185239952
2017-08-28,18,LADIESWEAR,0,8.446825181383154
2017-08-28,18,LAWN AND GARDEN,0,1402.6939206469258
2017-08-28,18,LINGERIE,1,26.012141747379637
2017-08-28,18,"LIQUOR,WINE,BEER",2,46.255170023804645
2017-08-28,18,MAGAZINES,0,2.303505525309878
2017-08-28,18,MEATS,0,84.69373929995002
2017-08-28,18,PERSONAL CARE,12,164.85988356185413
2017-08-28,18,PET SUPPLIES,0,3.325536817544904
2017-08-28,18,PLAYERS AND ELECTRONICS,0,6.704006345738535
2017-08-28,18,POULTRY,0,170.5758786311386
2017-08-28,18,PREPARED FOODS,0,47.77693285089436
2017-08-28,18,PRODUCE,2,1553.2549565324696
2017-08-28,18,SCHOOL AND OFFICE SUPPLIES,7,63.004430201323935
2017-08-28,18,SEAFOOD,0,12.10097703386142
2017-08-28,19,AUTOMOTIVE,0,5.9294537302997945
2017-08-28,19,BABY CARE,0,0.5920535505284531
2017-08-28,19,BEAUTY,0,3.3531080420547257
2017-08-28,19,BEVERAGES,17,2628.2234989442763
2017-08-28,19,BOOKS,0,0.2892081059558948
2017-08-28,19,BREAD/BAKERY,2,193.24985004244888
2017-08-28,19,CELEBRATION,0,6.16526588211649
2017-08-28,19,CLEANING,17,961.8147981817261
2017-08-28,19,DAIRY,7,325.9500484176428
2017-08-28,19,DELI,6,307.7704844240228
2017-08-28,19,EGGS,15,82.88905745757535
2017-08-28,19,FROZEN FOODS,0,40.73029731125658
2017-08-28,19,GROCERY I,53,3276.7137174983313
2017-08-28,19,GROCERY II,0,17.524452945150408
2017-08-28,19,HARDWARE,0,1.4237954982526349
2017-08-28,19,HOME AND KITCHEN I,0,12.60049356093608
2017-08-28,19,HOME AND KITCHEN II,0,17.706688686433512
2017-08-28,19,HOME APPLIANCES,0,0.3127736481177447
2017-08-28,19,HOME CARE,4,178.01496773869425
2017-08-28,19,LADIESWEAR,0,8.52245714054162
2017-08-28,19,LAWN AND GARDEN,0,1282.0741002467728
2017-08-28,19,LINGERIE,0,5.046513016492809
2017-08-28,19,"LIQUOR,WINE,BEER",0,40.63608295470665
2017-08-28,19,MAGAZINES,0,2.7546468810345677
2017-08-28,19,MEATS,0,143.92841756233528
2017-08-28,19,PERSONAL CARE,7,185.4179745293729
2017-08-28,19,PET SUPPLIES,0,1.4299841723908686
2017-08-28,19,PLAYERS AND ELECTRONICS,0,5.0370224572448
2017-08-28,19,POULTRY,1,100.27990561475518
2017-08-28,19,PREPARED FOODS,0,23.04466989590124
2017-08-28,19,PRODUCE,1,463.115841113
2017-08-28,19,SCHOOL AND OFFICE SUPPLIES,1,817.5137267764187
2017-08-28,19,SEAFOOD,0,4.915745168547595
2017-08-28,20,AUTOMOTIVE,0,7.191205146959646
2017-08-28,20,BABY CARE,0,0.2973622727160143
2017-08-28,20,BEAUTY,0,5.476296199703336
2017-08-28,20,BEVERAGES,20,3939.3090572272745
2017-08-28,20,BOOKS,0,0.2892081059558948
2017-08-28,20,BREAD/BAKERY,3,456.2627446401591
2017-08-28,20,CELEBRATION,0,7.289477947724954
2017-08-28,20,CLEANING,25,1325.7652002823322
2017-08-28,20,DAIRY,9,698.9644281461357
2017-08-28,20,DELI,9,598.2412025310131
2017-08-28,20,EGGS,19,140.72102527692422
2017-08-28,20,FROZEN FOODS,0,79.25620193433225
2017-08-28,20,GROCERY I,64,5776.694587919986
2017-08-28,20,GROCERY II,0,11.866177158541415
2017-08-28,20,HARDWARE,0,0.6288976125382453
2017-08-28,20,HOME AND KITCHEN I,0,19.261441526492757
2017-08-28,20,HOME AND KITCHEN II,1,16.268889444549988
2017-08-28,20,HOME APPLIANCES,0,0.2892081059558948
2017-08-28,20,HOME CARE,8,331.2713828095697
2017-08-28,20,LADIESWEAR,0,1.5128668106698973
2017-08-28,20,LAWN AND GARDEN,1,199.29798474292656
2017-08-28,20,LINGERIE,1,5.904243992032304
2017-08-28,20,"LIQUOR,WINE,BEER",1,51.13676540289097
2017-08-28,20,MAGAZINES,0,1.7885142009046504
2017-08-28,20,MEATS,0,301.406520872542
2017-08-28,20,PERSONAL CARE,14,340.73199806119834
2017-08-28,20,PET SUPPLIES,0,3.6341873129612017
2017-08-28,20,PLAYERS AND ELECTRONICS,0,6.595075027710817
2017-08-28,20,POULTRY,0,318.82623325576446
2017-08-28,20,PREPARED FOODS,0,67.14419268012645
2017-08-28,20,PRODUCE,2,1018.2952938307944
2017-08-28,20,SCHOOL AND OFFICE SUPPLIES,8,84.52713739374018
2017-08-28,20,SEAFOOD,0,13.001692476508566
2017-08-28,21,AUTOMOTIVE,0,9.969173893039455
2017-08-28,21,BABY CARE,0,0.5378627495623636
2017-08-28,21,BEAUTY,0,4.5640584573381044
2017-08-28,21,BEVERAGES,23,3359.8503214789075
2017-08-28,21,BOOKS,0,0.2892081059558948
2017-08-28,21,BREAD/BAKERY,3,452.2955174044115
2017-08-28,21,CELEBRATION,0,6.57148287675729
2017-08-28,21,CLEANING,25,1159.8813445959831
2017-08-28,21,DAIRY,8,610.0447039422475
2017-08-28,21,DELI,9,311.32921326823185
2017-08-28,21,EGGS,21,421.2855549551238
2017-08-28,21,FROZEN FOODS,0,73.67648814692737
2017-08-28,21,GROCERY I,58,4243.33095668157
2017-08-28,21,GROCERY II,0,15.520775311858939
2017-08-28,21,HARDWARE,0,0.5586720825651249
2017-08-28,21,HOME AND KITCHEN I,1,36.61404887225564
2017-08-28,21,HOME AND KITCHEN II,2,30.712243992429656
2017-08-28,21,HOME APPLIANCES,0,0.3148652002232731
2017-08-28,21,HOME CARE,8,311.9266338880876
2017-08-28,21,LADIESWEAR,0,4.2245470954405135
2017-08-28,21,LAWN AND GARDEN,0,1088.9758752343344
2017-08-28,21,LINGERIE,0,9.438634417714974
2017-08-28,21,"LIQUOR,WINE,BEER",1,69.4895136846504
2017-08-28,21,MAGAZINES,0,2.2830401718284317
2017-08-28,21,MEATS,0,107.94836349801153
2017-08-28,21,PERSONAL CARE,12,298.3271963368051
2017-08-28,21,PET SUPPLIES,0,2.599477698724756
2017-08-28,21,PLAYERS AND ELECTRONICS,0,5.678178301728438
2017-08-28,21,POULTRY,0,168.26410778295457
2017-08-28,21,PREPARED FOODS,0,154.0750447285628
2017-08-28,21,PRODUCE,2,1191.0115295787514
2017-08-28,21,SCHOOL AND OFFICE SUPPLIES,0,1210.2397242310208
2017-08-28,21,SEAFOOD,0,6.160664823276493
2017-08-28,22,AUTOMOTIVE,0,4.560953625749104
2017-08-28,22,BABY CARE,0,0.3194072597226576
2017-08-28,22,BEAUTY,1,2.7822957560464077
2017-08-28,22,BEVERAGES,19,2021.4147290698183
2017-08-28,22,BOOKS,0,0.2892081059558948
2017-08-28,22,BREAD/BAKERY,3,128.2960233591489
2017-08-28,22,CELEBRATION,0,7.041428498526224
2017-08-28,22,CLEANING,18,696.231808733777
2017-08-28,22,DAIRY,6,315.84730316619493
2017-08-28,22,DELI,4,148.4034532216882
2017-08-28,22,EGGS,11,64.98564922478207
2017-08-28,22,FROZEN FOODS,0,47.333601870279175
2017-08-28,22,GROCERY I,56,2648.051885753655
2017-08-28,22,GROCERY II,0,7.312465690890088
2017-08-28,22,HARDWARE,0,0.9322320127957481
2017-08-28,22,HOME AND KITCHEN I,1,22.073657941482757
2017-08-28,22,HOME AND KITCHEN II,1,18.24988960791641
2017-08-28,22,HOME APPLIANCES,0,0.2892081059558948
2017-08-28,22,HOME CARE,7,169.36480531846067
2017-08-28,22,LADIESWEAR,0,0.5702071560134213
2017-08-28,22,LAWN AND GARDEN,0,1238.04650124299
2017-08-28,22,LINGERIE,0,4.477402365938339
2017-08-28,22,"LIQUOR,WINE,BEER",0,75.38524800034469
2017-08-28,22,MAGAZINES,0,2.95738393983292
2017-08-28,22,MEATS,0,139.16471042692342
2017-08-28,22,PERSONAL CARE,8,175.73881021963885
2017-08-28,22,PET SUPPLIES,0,1.3627722449606814
2017-08-28,22,PLAYERS AND ELECTRONICS,0,5.198366562460855
2017-08-28,22,POULTRY,0,150.48559211944885
2017-08-28,22,PREPARED FOODS,0,24.41333522345161
2017-08-28,22,PRODUCE,2,478.3369346492094
2017-08-28,22,SCHOOL AND OFFICE SUPPLIES,3,282.5709664988801
2017-08-28,22,SEAFOOD,0,2.4254827998627606
2017-08-28,23,AUTOMOTIVE,0,2.1014691692777316
2017-08-28,23,BABY CARE,0,0.2892081059558948
2017-08-28,23,BEAUTY,0,2.6087469233194867
2017-08-28,23,BEVERAGES,31,1370.4818793985287
2017-08-28,23,BOOKS,0,0.31126582559655974
2017-08-28,23,BREAD/BAKERY,12,260.86959772777954
2017-08-28,23,CELEBRATION,0,8.269171729032468
2017-08-28,23,CLEANING,8,478.4373256734494
2017-08-28,23,DAIRY,12,445.8211371775443
2017-08-28,23,DELI,4,131.8929207719355
2017-08-28,23,EGGS,0,43.46473677600821
2017-08-28,23,FROZEN FOODS,0,57.4762193259283
2017-08-28,23,GROCERY I,54,2063.00693625567
2017-08-28,23,GROCERY II,0,20.00269011641282
2017-08-28,23,HARDWARE,0,0.5758498258352978
2017-08-28,23,HOME AND KITCHEN I,1,10.25218955379891
2017-08-28,23,HOME AND KITCHEN II,1,16.974794008432653
2017-08-28,23,HOME APPLIANCES,0,0.44947201144337595
2017-08-28,23,HOME CARE,3,135.99937400717704
2017-08-28,23,LADIESWEAR,0,12.296401262601517
2017-08-28,23,LAWN AND GARDEN,0,1036.7625791622302
2017-08-28,23,LINGERIE,1,49.95383030779186
2017-08-28,23,"LIQUOR,WINE,BEER",1,53.25316201211285
2017-08-28,23,MAGAZINES,0,4.771817697196512
2017-08-28,23,MEATS,0,541.6476385907417
2017-08-28,23,PERSONAL CARE,11,143.81516863602516
2017-08-28,23,PET SUPPLIES,0,3.7004010298945142
2017-08-28,23,PLAYERS AND ELECTRONICS,0,5.028706040100348
2017-08-28,23,POULTRY,0,321.9231268778794
2017-08-28,23,PREPARED FOODS,0,27.170702149740137
2017-08-28,23,PRODUCE,2,1175.073208503115
2017-08-28,23,SCHOOL AND OFFICE SUPPLIES,0,1251.6714748649235
2017-08-28,23,SEAFOOD,0,8.354757083647868
2017-08-28,24,AUTOMOTIVE,0,2.3630072664629864
2017-08-28,24,BABY CARE,0,0.5125545090030852
2017-08-28,24,BEAUTY,1,5.493972718213264
2017-08-28,24,BEVERAGES,29,3347.8002281972326
2017-08-28,24,BOOKS,0,0.5043312071739632
2017-08-28,24,BREAD/BAKERY,12,709.2634184196355
2017-08-28,24,CELEBRATION,0,15.32650692524456
2017-08-28,24,CLEANING,16,910.7147251919523
2017-08-28,24,DAIRY,13,1257.3533388436924
2017-08-28,24,DELI,11,260.82987443514986
2017-08-28,24,EGGS,0,231.6265952857106
2017-08-28,24,FROZEN FOODS,0,145.03727103151522
2017-08-28,24,GROCERY I,44,3842.94738560943
2017-08-28,24,GROCERY II,0,34.26346251794663
2017-08-28,24,HARDWARE,0,0.9407254228413884
2017-08-28,24,HOME AND KITCHEN I,1,19.01472479537784
2017-08-28,24,HOME AND KITCHEN II,3,31.30019660008645
2017-08-28,24,HOME APPLIANCES,0,0.5043312071739632
2017-08-28,24,HOME CARE,1,241.91520461902832
2017-08-28,24,LADIESWEAR,0,10.644294169837126
2017-08-28,24,LAWN AND GARDEN,0,33.264366089640156
2017-08-28,24,LINGERIE,0,10.114316900490467
2017-08-28,24,"LIQUOR,WINE,BEER",0,65.80387679068683
2017-08-28,24,MAGAZINES,0,12.136391761183631
2017-08-28,24,MEATS,0,335.1647132728815
2017-08-28,24,PERSONAL CARE,10,259.08894783779436
2017-08-28,24,PET SUPPLIES,0,15.627988691810147
2017-08-28,24,PLAYERS AND ELECTRONICS,0,8.36743789564578
2017-08-28,24,POULTRY,0,491.0680031212657
2017-08-28,24,PREPARED FOODS,0,106.71776741167555
2017-08-28,24,PRODUCE,2,3457.164289082313
2017-08-28,24,SCHOOL AND OFFICE SUPPLIES,0,1230.3434672245196
2017-08-28,24,SEAFOOD,1,22.07619328173836
2017-08-28,25,AUTOMOTIVE,0,3.14633968811137
2017-08-28,25,BABY CARE,0,0.2922827025055214
2017-08-28,25,BEAUTY,0,3.8702640312988152
2017-08-28,25,BEVERAGES,26,2163.5086368720813
2017-08-28,25,BOOKS,0,0.28758541837178386
2017-08-28,25,BREAD/BAKERY,12,387.8049247150792
2017-08-28,25,CELEBRATION,0,6.988945593326792
2017-08-28,25,CLEANING,10,405.938416025211
2017-08-28,25,DAIRY,14,586.2048421035886
2017-08-28,25,DELI,8,163.52342291580837
2017-08-28,25,EGGS,0,120.78482019896701
2017-08-28,25,FROZEN FOODS,0,104.16709262326313
2017-08-28,25,GROCERY I,43,1801.027419220468
2017-08-28,25,GROCERY II,0,22.0626820006218
2017-08-28,25,HARDWARE,0,1.4640648591055088
2017-08-28,25,HOME AND KITCHEN I,0,22.871302400067705
2017-08-28,25,HOME AND KITCHEN II,2,17.60729876080158
2017-08-28,25,HOME APPLIANCES,0,0.28758541837178386
2017-08-28,25,HOME CARE,3,104.90925113152875
2017-08-28,25,LADIESWEAR,0,0.28758541837178386
2017-08-28,25,LAWN AND GARDEN,0,21.13419275938308
2017-08-28,25,LINGERIE,0,4.96256830630007
2017-08-28,25,"LIQUOR,WINE,BEER",1,192.53124440555263
2017-08-28,25,MAGAZINES,0,12.077825235996292
2017-08-28,25,MEATS,0,185.98772627784723
2017-08-28,25,PERSONAL CARE,8,105.60373798842551
2017-08-28,25,PET SUPPLIES,0,4.82494034325019
2017-08-28,25,PLAYERS AND ELECTRONICS,0,6.77246327586307
2017-08-28,25,POULTRY,0,170.8941407145884
2017-08-28,25,PREPARED FOODS,0,37.94193562180699
2017-08-28,25,PRODUCE,0,1656.764978627885
2017-08-28,25,SCHOOL AND OFFICE SUPPLIES,0,1214.0253774249302
2017-08-28,25,SEAFOOD,0,5.483069128366034
2017-08-28,26,AUTOMOTIVE,0,3.5462187846144677
2017-08-28,26,BABY CARE,0,0.28758541837178386
2017-08-28,26,BEAUTY,0,1.0241386991285264
2017-08-28,26,BEVERAGES,23,749.272949717135
2017-08-28,26,BOOKS,0,0.28758541837178386
